,F-Measure,Track ID
0,0.918918918918919,0460_numb
1,0.0,0712_heartless
2,0.96,0355_brokenhearted
3,0.9972451790633609,0687_getouttamyway
4,0.9962264150943396,0592_blameit
5,0.9751243781094527,0744_immabe
6,0.935672514619883,0589_bestieverhad
7,0.9846153846153847,0799_lovesexmagic
8,0.0,0635_daynnite
9,0.9914529914529915,0418_inthedark
10,0.9942857142857142,0636_daynnitecrookersremix
11,0.979591836734694,0899_sexycani
12,0.0,0917_spacemanties
13,0.0,0680_fixaheart
14,0.496551724137931,0531_whenwestandtogether
15,0.007194244604316547,0814_mistake
16,0.28776978417266186,0046_castlesmadeofsand
17,0.0,0109_geturfreakon
18,0.9940828402366864,0270_takeovercontrol
19,0.9733333333333333,0133_ifeellove
20,0.32195121951219513,0594_bleedinglove
21,0.9944134078212291,0608_canttellmenothing
22,0.9879518072289156,0238_sambadejaneiro
23,0.9974025974025974,0759_itgirljasonnevins
24,0.9864864864864865,0763_iwasafool
25,0.9586776859504132,0546_18days
26,0.9916666666666667,0356_californiagurls
27,0.9946524064171123,0426_justcantgetenough
28,0.010638297872340425,0907_skyscraper
29,0.99375,0774_knockyoudown
30,0.0,0671_feedback
31,0.994535519125683,0382_fatherofmine
32,0.9452054794520548,0995_youfoundme
33,0.9927007299270074,0217_pokerface
34,0.9868995633187774,0506_takemehometonight
35,0.19354838709677422,0229_ridingonthewind
36,0.9942857142857142,0268_supersonic
37,0.9928057553956835,0283_thehumptydance
38,0.9947089947089947,0793_lovegame
39,0.9820359281437125,0454_myohmy
40,0.9818181818181818,0026_blackandyellow
41,0.947867298578199,0332_alejandro
42,0.029197080291970805,0321_wonderwall
43,0.993006993006993,0085_electricboogie
44,0.990990990990991,0525_venus
45,0.9885931558935361,0548_2getherextended
46,0.9955555555555555,0558_allnightlong
47,0.9864864864864865,0580_beautiful
48,0.4412811387900355,0162_lobotomy
49,0.9952153110047847,0900_sexychickakon
50,0.9923664122137404,0333_allday
51,0.0,0288_thewayiare
52,0.6199261992619925,0582_beautifulday
53,0.9941520467836257,0099_forgetyou
54,0.0,0787_liveyourlife
55,0.995850622406639,0683_foreverextendedmix
56,0.0,0207_oopsohmy
57,0.5730337078651685,0893_say
58,0.005249343832020997,0797_loveisgone
59,0.9852941176470589,0075_dontcha
60,0.9784172661870503,0314_whoomp
