,F-Measure,Track ID
0,0.9954751131221719,0460_numb
1,0.9935483870967742,0712_heartless
2,0.9955555555555555,0355_brokenhearted
3,0.9972451790633609,0687_getouttamyway
4,0.0,0592_blameit
5,0.9950248756218906,0744_immabe
6,0.9940828402366864,0589_bestieverhad
7,0.9948717948717948,0799_lovesexmagic
8,0.01652892561983471,0635_daynnite
9,0.9957446808510638,0418_inthedark
10,0.9942857142857142,0636_daynnitecrookersremix
11,0.9931972789115647,0899_sexycani
12,0.0,0917_spacemanties
13,0.664,0680_fixaheart
14,0.9315068493150684,0531_whenwestandtogether
15,0.007220216606498195,0814_mistake
16,0.328125,0046_castlesmadeofsand
17,0.9913043478260869,0109_geturfreakon
18,0.9940828402366864,0270_takeovercontrol
19,0.9934640522875817,0133_ifeellove
20,0.3431372549019608,0594_bleedinglove
21,0.9944134078212291,0608_canttellmenothing
22,0.993939393939394,0238_sambadejaneiro
23,0.9974025974025974,0759_itgirljasonnevins
24,0.9931972789115647,0763_iwasafool
25,0.9917355371900827,0546_18days
26,0.99581589958159,0356_californiagurls
27,0.9946524064171123,0426_justcantgetenough
28,0.9946524064171123,0907_skyscraper
29,0.1375,0774_knockyoudown
30,0.9953917050691244,0671_feedback
31,0.994535519125683,0382_fatherofmine
32,0.993103448275862,0995_youfoundme
33,0.014598540145985403,0217_pokerface
34,0.9955947136563876,0506_takemehometonight
35,0.9856115107913669,0229_ridingonthewind
36,0.9942857142857142,0268_supersonic
37,0.0,0283_thehumptydance
38,0.9947089947089947,0793_lovegame
39,0.993939393939394,0454_myohmy
40,0.9908256880733944,0026_blackandyellow
41,0.9950248756218906,0332_alejandro
42,0.9608938547486034,0321_wonderwall
43,0.993006993006993,0085_electricboogie
44,0.9954751131221719,0525_venus
45,0.9961977186311787,0548_2getherextended
46,0.9955555555555555,0558_allnightlong
47,0.9931972789115647,0580_beautiful
48,0.7500000000000001,0162_lobotomy
49,0.9952153110047847,0900_sexychickakon
50,0.9923664122137404,0333_allday
51,0.9919999999999999,0288_thewayiare
52,0.9962546816479401,0582_beautifulday
53,0.9941520467836257,0099_forgetyou
54,0.9948717948717948,0787_liveyourlife
55,0.995850622406639,0683_foreverextendedmix
56,0.0,0207_oopsohmy
57,0.9935483870967742,0893_say
58,0.9973753280839895,0797_loveisgone
59,0.9927007299270074,0075_dontcha
60,0.9929078014184397,0314_whoomp
61,0.9202453987730062,0262_stash
62,0.9931972789115647,0082_dragosteadintei
63,0.281150159744409,0811_miami2ibiza
64,0.9954751131221719,0507_teenagedream
65,0.7529411764705883,0028_blackmagic
66,0.9965635738831615,0702_greenlight
67,0.01818181818181818,0837_nottonight
68,0.9953488372093023,0363_darkside
69,0.991869918699187,0140_impacto
70,0.9961977186311787,0542_yougetwhatyougive
71,0.9952153110047847,0551_accordingtoyou
72,0.5929648241206029,0186_nearlylostyou
73,0.9936305732484078,0859_picturesofyou
74,0.9824561403508771,0713_heartofgoldnow
75,0.8108108108108109,0838_nowimallmessedup
76,0.99581589958159,0520_tonight
77,0.9947089947089947,0710_hardjeezy
78,0.9966996699669968,0758_itgetsbetter
79,0.9702970297029703,0413_ifyoucouldonlysee
80,0.9936305732484078,0015_babygotback
81,0.6112531969309463,0010_andjusticeforall
82,0.9953917050691244,0910_solo
83,0.9942196531791908,0831_noair
84,0.9962264150943396,0409_idontlikeyou
85,0.9913043478260869,0969_webelongtogether
86,0.9932885906040269,0708_haloradioedit
87,0.9927007299270074,0305_wenospeakamericano
88,0.9956331877729258,0746_imnotyourhero
89,0.9948186528497409,0739_ikissedagirl
90,0.993103448275862,0534_wideawake
91,0.9917355371900827,0155_lapdance
92,0.9951690821256038,0964_wakingupinvegas
93,0.9896907216494846,0311_whipmyhair
94,0.993006993006993,0453_mygirl
95,0.9300411522633746,0009_americanmusic
96,0.9931972789115647,0078_donttouchme
97,0.9966329966329966,0772_kissmebackcrytonight
98,0.9936305732484078,0948_thislove
99,0.9957805907172996,0430_lastfridaynight
100,0.9961089494163424,0556_allaroundtheworld
101,0.9952153110047847,0434_lights
102,0.6695464362850972,0276_texasflood
103,0.6128266033254157,0068_devilsisland
104,0.9952153110047847,0769_killa
105,0.9210526315789473,0055_constantmotion
106,0.9909909909909909,0306_werunthis
107,0.9959839357429718,0610_castle
108,0.9941520467836257,0020_becauseofyou
109,0.6666666666666667,0666_fallin
