0.23721399375	1	1
0.99091519375	2	1
1.74461639375	3	1
2.4764468	4	1
3.230148	1	2
3.97549	2	2
4.720832	3	2
5.466174	4	2
6.211516	1	3
6.956858	2	3
7.7022	3	3
8.447542	4	3
9.192884	1	4
9.938226	2	4
10.683568	3	4
11.42891	4	4
12.174252	1	5
12.919594	2	5
13.664936	3	5
14.410278	4	5
15.15562	1	6
15.900962	2	6
16.646304	3	6
17.391646	4	6
18.136988	1	7
18.88233	2	7
19.627672	3	7
20.373014	4	7
21.118356	1	8
21.863698	2	8
22.60904	3	8
23.354382	4	8
24.099724	1	9
24.845066	2	9
25.590408	3	9
26.33575	4	9
27.081092	1	10
27.826434	2	10
28.571776	3	10
29.317118	4	10
30.06246	1	11
30.807802	2	11
31.553144	3	11
32.298486	4	11
33.043828	1	12
33.78917	2	12
34.534512	3	12
35.279854	4	12
36.025196	1	13
36.770538	2	13
37.51588	3	13
38.261222	4	13
39.006564	1	14
39.751906	2	14
40.497248	3	14
41.24259	4	14
41.987932	1	15
42.733274	2	15
43.478616	3	15
44.223958	4	15
44.9693	1	16
45.714642	2	16
46.459984	3	16
47.205326	4	16
47.950668	1	17
48.69601	2	17
49.441352	3	17
50.186694	4	17
50.932036	1	18
51.677378	2	18
52.42272	3	18
53.168062	4	18
53.913404	1	19
54.658746	2	19
55.404088	3	19
56.14943	4	19
56.894772	1	20
57.640114	2	20
58.385456	3	20
59.130798	4	20
59.87614	1	21
60.621482	2	21
61.366824	3	21
62.112166	4	21
62.857508	1	22
63.60285	2	22
64.348192	3	22
65.093534	4	22
65.838876	1	23
66.584218	2	23
67.32956	3	23
68.074902	4	23
68.820244	1	24
69.565586	2	24
70.310928	3	24
71.05627	4	24
71.801612	1	25
72.546954	2	25
73.292296	3	25
74.037638	4	25
74.78298	1	26
75.528322	2	26
76.273664	3	26
77.019006	4	26
77.764348	1	27
78.50969	2	27
79.255032	3	27
80.000374	4	27
80.745716	1	28
81.491058	2	28
82.2364	3	28
82.981742	4	28
83.727084	1	29
84.472426	2	29
85.217768	3	29
85.96311	4	29
86.708452	1	30
87.453794	2	30
88.199136	3	30
88.944478	4	30
89.68982	1	31
90.435162	2	31
91.180504	3	31
91.925846	4	31
92.671188	1	32
93.41653	2	32
94.161872	3	32
94.907214	4	32
95.652556	1	33
96.397898	2	33
97.14324	3	33
97.888582	4	33
98.633924	1	34
99.379266	2	34
100.124608	3	34
100.86995	4	34
101.615292	1	35
102.360634	2	35
103.105976	3	35
103.851318	4	35
104.59666	1	36
105.342002	2	36
106.087344	3	36
106.832686	4	36
107.578028	1	37
108.32337	2	37
109.068712	3	37
109.814054	4	37
110.559396	1	38
111.304738	2	38
112.05008	3	38
112.795422	4	38
113.540764	1	39
114.286106	2	39
115.031448	3	39
115.77679	4	39
116.522132	1	40
117.267474	2	40
118.012816	3	40
118.758158	4	40
119.5035	1	41
120.248842	2	41
120.994184	3	41
121.739526	4	41
122.484868	1	42
123.23021	2	42
123.975552	3	42
124.720894	4	42
125.466236	1	43
126.211578	2	43
126.95692	3	43
127.702262	4	43
128.447604	1	44
129.192946	2	44
129.938288	3	44
130.68363	4	44
131.428972	1	45
132.174314	2	45
132.919656	3	45
133.664998	4	45
134.41034	1	46
135.155682	2	46
135.901024	3	46
136.646366	4	46
137.391708	1	47
138.13705	2	47
138.882392	3	47
139.627734	4	47
140.373076	1	48
141.118418	2	48
141.86376	3	48
142.609102	4	48
143.354444	1	49
144.099786	2	49
144.845128	3	49
145.59047	4	49
146.335812	1	50
147.081154	2	50
147.826496	3	50
148.571838	4	50
149.31718	1	51
150.062522	2	51
150.807864	3	51
151.553206	4	51
152.298548	1	52
153.04389	2	52
153.789232	3	52
154.534574	4	52
155.279916	1	53
156.025258	2	53
156.7706	3	53
157.515942	4	53
158.261284	1	54
159.006626	2	54
159.751968	3	54
160.49731	4	54
161.242652	1	55
161.987994	2	55
162.733336	3	55
163.478678	4	55
164.22402	1	56
164.969362	2	56
165.714704	3	56
166.460046	4	56
167.205388	1	57
167.95073	2	57
168.696072	3	57
169.441414	4	57
170.186756	1	58
170.932098	2	58
171.67744	3	58
172.422782	4	58
173.168124	1	59
173.913466	2	59
174.658808	3	59
175.40415	4	59
176.149492	1	60
176.894834	2	60
177.640176	3	60
178.385518	4	60
179.13086	1	61
179.876202	2	61
180.621544	3	61
181.366886	4	61
182.112228	1	62
182.85757	2	62
183.602912	3	62
184.348254	4	62
185.093596	1	63
185.838938	2	63
186.58428	3	63
187.329622	4	63
188.074964	1	64
188.820306	2	64
189.565648	3	64
190.31099	4	64
191.056332	1	65
191.801674	2	65
192.547016	3	65
193.292358	4	65
194.0377	1	66
194.783042	2	66
195.528384	3	66
196.273726	4	66
197.019068	1	67
197.76441	2	67
198.509752	3	67
199.255094	4	67
200.000436	1	68
200.745778	2	68
201.49112	3	68
202.236462	4	68
202.981804	1	69
203.727146	2	69
204.472488	3	69
205.21783	4	69
205.963172	1	70
206.708514	2	70
207.453856	3	70
208.199198	4	70
208.94454	1	71
209.689882	2	71
210.435224	3	71
211.180566	4	71
211.925908	1	72
212.67125	2	72
213.416592	3	72
214.161934	4	72
214.907276	1	73
215.652618	2	73
216.39796	3	73
217.143302	4	73
217.888644	1	74
218.633986	2	74
219.379328	3	74
220.12467	4	74
220.870012	1	75
221.615354	2	75
222.360696	3	75
223.106038	4	75
223.85138	1	76
224.596722	2	76
225.342064	3	76
226.087406	4	76
226.832748	1	77
227.57809	2	77
228.323432	3	77
229.068774	4	77
229.814116	1	78
