0.0661157333333	1	1
0.5454548	2	1
1.025826925	3	1
1.50516599167	4	1
1.983472	1	2
2.463472	2	2
2.943472	3	2
3.423472	4	2
3.903472	1	3
4.383472	2	3
4.863472	3	3
5.343472	4	3
5.823472	1	4
6.303472	2	4
6.783472	3	4
7.263472	4	4
7.743472	1	5
8.223472	2	5
8.703472	3	5
9.183472	4	5
9.663472	1	6
10.143472	2	6
10.623472	3	6
11.103472	4	6
11.583472	1	7
12.063472	2	7
12.543472	3	7
13.023472	4	7
13.503472	1	8
13.983472	2	8
14.463472	3	8
14.943472	4	8
15.423472	1	9
15.903472	2	9
16.383472	3	9
16.863472	4	9
17.343472	1	10
17.823472	2	10
18.303472	3	10
18.783472	4	10
19.263472	1	11
19.743472	2	11
20.223472	3	11
20.703472	4	11
21.183472	1	12
21.663472	2	12
22.143472	3	12
22.623472	4	12
23.103472	1	13
23.583472	2	13
24.063472	3	13
24.543472	4	13
25.023472	1	14
25.503472	2	14
25.983472	3	14
26.463472	4	14
26.943472	1	15
27.423472	2	15
27.903472	3	15
28.383472	4	15
28.863472	1	16
29.343472	2	16
29.823472	3	16
30.303472	4	16
30.783472	1	17
31.263472	2	17
31.743472	3	17
32.223472	4	17
32.703472	1	18
33.183472	2	18
33.663472	3	18
34.143472	4	18
34.623472	1	19
35.103472	2	19
35.583472	3	19
36.063472	4	19
36.543472	1	20
37.023472	2	20
37.503472	3	20
37.983472	4	20
38.463472	1	21
38.943472	2	21
39.423472	3	21
39.903472	4	21
40.383472	1	22
40.863472	2	22
41.343472	3	22
41.823472	4	22
42.303472	1	23
42.783472	2	23
43.263472	3	23
43.743472	4	23
44.223472	1	24
44.703472	2	24
45.183472	3	24
45.663472	4	24
46.143472	1	25
46.623472	2	25
47.103472	3	25
47.583472	4	25
48.063472	1	26
48.543472	2	26
49.023472	3	26
49.503472	4	26
49.983472	1	27
50.463472	2	27
50.943472	3	27
51.423472	4	27
51.903472	1	28
52.383472	2	28
52.863472	3	28
53.343472	4	28
53.823472	1	29
54.303472	2	29
54.783472	3	29
55.263472	4	29
55.743472	1	30
56.223472	2	30
56.703472	3	30
57.183472	4	30
57.663472	1	31
58.143472	2	31
58.623472	3	31
59.103472	4	31
59.583472	1	32
60.063472	2	32
60.543472	3	32
61.023472	4	32
61.503472	1	33
61.983472	2	33
62.463472	3	33
62.943472	4	33
63.423472	1	34
63.903472	2	34
64.383472	3	34
64.863472	4	34
65.343472	1	35
65.823472	2	35
66.303472	3	35
66.783472	4	35
67.263472	1	36
67.743472	2	36
68.223472	3	36
68.703472	4	36
69.183472	1	37
69.663472	2	37
70.143472	3	37
70.623472	4	37
71.103472	1	38
71.583472	2	38
72.063472	3	38
