0.0	1	1
0.530502	2	1
1.061004	3	1
1.591506	4	1
2.122008	1	2
2.652981	2	2
3.183954	3	2
3.714927	4	2
4.2459	1	3
4.776873	2	3
5.307846	3	3
5.838819	4	3
6.369792	1	4
6.900765	2	4
7.431738	3	4
7.962711	4	4
8.493684	1	5
9.024657	2	5
9.55563	3	5
10.086603	4	5
10.617576	1	6
11.140677	2	6
11.663778	3	6
12.186879	4	6
12.70998	1	7
13.232398	2	7
13.754816	3	7
14.277234	4	7
14.799652	1	8
15.322753	2	8
15.845854	3	8
16.368955	4	8
16.892056	1	9
17.431428	2	9
17.954258	3	9
18.477088	4	9
18.999918	1	10
19.518947	2	10
20.037976	3	10
20.557005	4	10
21.076034	1	11
21.59909	2	11
22.122146	3	11
22.645202	4	11
23.168258	1	12
23.691314	2	12
24.21437	3	12
24.737426	4	12
25.260482	1	13
25.783538	2	13
26.306594	3	13
26.82965	4	13
27.352706	1	14
27.875762	2	14
28.398818	3	14
28.921874	4	14
29.44493	1	15
29.967986	2	15
30.491042	3	15
31.014098	4	15
31.537154	1	16
32.06012	2	16
32.583086	3	16
33.106052	4	16
33.629018	1	17
34.151984	2	17
34.67495	3	17
35.197916	4	17
35.720882	1	18
36.243848	2	18
36.766814	3	18
37.28978	4	18
37.812746	1	19
38.335712	2	19
38.858678	3	19
39.381644	4	19
39.90461	1	20
40.427576	2	20
40.950542	3	20
41.473508	4	20
41.996474	1	21
42.519942	2	21
43.04341	3	21
43.566878	4	21
44.090346	1	22
44.613312	2	22
45.136278	3	22
45.659244	4	22
46.18221	1	23
46.705176	2	23
47.228142	3	23
47.751108	4	23
48.274074	1	24
48.79704	2	24
49.320006	3	24
49.842972	4	24
50.365938	1	25
50.889087	2	25
51.412236	3	25
51.935385	4	25
52.458534	1	26
52.981545	2	26
53.504556	3	26
54.027567	4	26
54.550578	1	27
55.073727	2	27
55.596876	3	27
56.120025	4	27
56.643174	1	28
57.166094	2	28
57.689014	3	28
58.211934	4	28
58.734854	1	29
59.258093	2	29
59.781332	3	29
60.304571	4	29
60.82781	1	30
61.350685	2	30
61.87356	3	30
62.396435	4	30
62.91931	1	31
63.442459	2	31
63.965608	3	31
64.488757	4	31
65.011906	1	32
65.534781	2	32
66.057656	3	32
66.580531	4	32
67.103406	1	33
67.626507	2	33
68.149608	3	33
68.672709	4	33
69.19581	1	34
69.718866	2	34
70.241922	3	34
70.764978	4	34
71.288034	1	35
71.81109	2	35
72.334146	3	35
72.857202	4	35
73.380258	1	36
73.903314	2	36
74.42637	3	36
74.949426	4	36
75.472482	1	37
75.995402	2	37
76.518322	3	37
77.041242	4	37
77.564162	1	38
78.087263	2	38
78.610364	3	38
79.133465	4	38
79.656566	1	39
80.179667	2	39
80.702768	3	39
81.225869	4	39
81.74897	1	40
82.272071	2	40
82.795172	3	40
83.318273	4	40
83.841374	1	41
84.364475	2	41
84.887576	3	41
85.410677	4	41
85.933778	1	42
86.457336	2	42
86.980894	3	42
87.504452	4	42
88.02801	1	43
88.551204	2	43
89.074398	3	43
89.597592	4	43
90.120786	1	44
90.643523	2	44
91.16626	3	44
91.688997	4	44
92.211734	1	45
92.734745	2	45
93.257756	3	45
93.780767	4	45
94.303778	1	46
94.826789	2	46
95.3498	3	46
95.872811	4	46
96.395822	1	47
96.918833	2	47
97.441844	3	47
97.964855	4	47
98.487866	1	48
99.010877	2	48
99.533888	3	48
100.056899	4	48
100.57991	1	49
101.102921	2	49
101.625932	3	49
102.148943	4	49
102.671954	1	50
103.195148	2	50
103.718342	3	50
104.241536	4	50
104.76473	1	51
105.287831	2	51
105.810932	3	51
106.334033	4	51
106.857134	1	52
107.380235	2	52
107.903336	3	52
108.426437	4	52
108.949538	1	53
109.472639	2	53
109.99574	3	53
110.518841	4	53
111.041942	1	54
111.565043	2	54
112.088144	3	54
112.611245	4	54
113.134346	1	55
113.657447	2	55
114.180548	3	55
114.703649	4	55
115.22675	1	56
115.749851	2	56
116.272952	3	56
116.796053	4	56
117.319154	1	57
117.842255	2	57
118.365356	3	57
118.888457	4	57
119.411558	1	58
119.934659	2	58
120.45776	3	58
120.980861	4	58
121.503962	1	59
122.027063	2	59
122.550164	3	59
123.073265	4	59
123.596366	1	60
124.119743	2	60
124.64312	3	60
125.166497	4	60
125.689874	1	61
126.213251	2	61
126.736628	3	61
127.260005	4	61
127.783382	1	62
128.306759	2	62
128.830136	3	62
129.353513	4	62
129.87689	1	63
