0.165570241667	1	1
0.65131605	2	1
1.13377238333	3	1
1.61732520833	4	1
2.105264	1	2
2.589135	2	2
3.073006	3	2
3.556877	4	2
4.040748	1	3
4.524619	2	3
5.00849	3	3
5.492361	4	3
5.976232	1	4
6.460103	2	4
6.943974	3	4
7.427845	4	4
7.911716	1	5
8.395587	2	5
8.879458	3	5
9.363329	4	5
9.8472	1	6
10.331071	2	6
10.814942	3	6
11.298813	4	6
11.782684	1	7
12.266555	2	7
12.750426	3	7
13.234297	4	7
13.718168	1	8
14.202039	2	8
14.68591	3	8
15.169781	4	8
15.653652	1	9
16.137523	2	9
16.621394	3	9
17.105265	4	9
17.589136	1	10
18.073007	2	10
18.556878	3	10
19.040749	4	10
19.52462	1	11
20.008491	2	11
20.492362	3	11
20.976233	4	11
21.460104	1	12
21.943975	2	12
22.427846	3	12
22.911717	4	12
23.395588	1	13
23.879459	2	13
24.36333	3	13
24.847201	4	13
25.331072	1	14
25.814943	2	14
26.298814	3	14
26.782685	4	14
27.266556	1	15
27.750427	2	15
28.234298	3	15
28.718169	4	15
29.20204	1	16
29.685911	2	16
30.169782	3	16
30.653653	4	16
31.137524	1	17
31.621395	2	17
32.105266	3	17
32.589137	4	17
33.073008	1	18
33.556879	2	18
34.04075	3	18
34.524621	4	18
35.008492	1	19
35.492363	2	19
35.976234	3	19
36.460105	4	19
36.943976	1	20
37.427847	2	20
37.911718	3	20
38.395589	4	20
38.87946	1	21
39.363331	2	21
39.847202	3	21
40.331073	4	21
40.814944	1	22
41.298815	2	22
41.782686	3	22
42.266557	4	22
42.750428	1	23
43.234299	2	23
43.71817	3	23
44.202041	4	23
44.685912	1	24
45.169783	2	24
45.653654	3	24
46.137525	4	24
46.621396	1	25
47.105267	2	25
47.589138	3	25
48.073009	4	25
48.55688	1	26
49.040751	2	26
49.524622	3	26
50.008493	4	26
50.492364	1	27
50.976235	2	27
51.460106	3	27
51.943977	4	27
52.427848	1	28
52.911719	2	28
53.39559	3	28
53.879461	4	28
54.363332	1	29
54.847203	2	29
55.331074	3	29
55.814945	4	29
56.298816	1	30
56.782687	2	30
57.266558	3	30
57.750429	4	30
58.2343	1	31
58.718171	2	31
59.202042	3	31
59.685913	4	31
60.169784	1	32
60.653655	2	32
61.137526	3	32
61.621397	4	32
62.105268	1	33
62.589139	2	33
63.07301	3	33
63.556881	4	33
64.040752	1	34
64.524623	2	34
65.008494	3	34
65.492365	4	34
65.976236	1	35
66.460107	2	35
66.943978	3	35
67.427849	4	35
67.91172	1	36
68.395591	2	36
68.879462	3	36
69.363333	4	36
69.847204	1	37
70.331075	2	37
70.814946	3	37
71.298817	4	37
71.782688	1	38
72.266559	2	38
72.75043	3	38
73.234301	4	38
73.718172	1	39
74.202043	2	39
74.685914	3	39
75.169785	4	39
75.653656	1	40
76.137527	2	40
76.621398	3	40
77.105269	4	40
77.58914	1	41
78.073011	2	41
78.556882	3	41
79.040753	4	41
79.524624	1	42
80.008495	2	42
80.492366	3	42
80.976237	4	42
81.460108	1	43
81.943979	2	43
82.42785	3	43
82.911721	4	43
83.395592	1	44
83.879463	2	44
84.363334	3	44
84.847205	4	44
85.331076	1	45
85.814947	2	45
86.298818	3	45
86.782689	4	45
87.26656	1	46
87.750431	2	46
88.234302	3	46
88.718173	4	46
89.202044	1	47
89.685915	2	47
90.169786	3	47
90.653657	4	47
91.137528	1	48
91.621399	2	48
92.10527	3	48
92.589141	4	48
93.073012	1	49
93.556883	2	49
94.040754	3	49
94.524625	4	49
95.008496	1	50
95.492367	2	50
95.976238	3	50
96.460109	4	50
96.94398	1	51
97.427851	2	51
97.911722	3	51
98.395593	4	51
98.879464	1	52
99.363335	2	52
99.847206	3	52
100.331077	4	52
100.814948	1	53
101.298819	2	53
101.78269	3	53
102.266561	4	53
102.750432	1	54
103.234303	2	54
103.718174	3	54
104.202045	4	54
104.685916	1	55
105.169787	2	55
105.653658	3	55
106.137529	4	55
106.6214	1	56
107.105271	2	56
107.589142	3	56
108.073013	4	56
108.556884	1	57
109.040755	2	57
109.524626	3	57
110.008497	4	57
110.492368	1	58
110.976239	2	58
111.46011	3	58
111.943981	4	58
112.427852	1	59
112.911723	2	59
113.395594	3	59
113.879465	4	59
114.363336	1	60
114.847207	2	60
115.331078	3	60
115.814949	4	60
116.29882	1	61
116.782691	2	61
117.266562	3	61
117.750433	4	61
118.234304	1	62
118.718175	2	62
119.202046	3	62
119.685917	4	62
120.169788	1	63
120.653659	2	63
121.13753	3	63
121.621401	4	63
122.105272	1	64
122.589143	2	64
123.073014	3	64
123.556885	4	64
124.040756	1	65
124.524627	2	65
125.008498	3	65
125.492369	4	65
125.97624	1	66
126.460111	2	66
126.943982	3	66
127.427853	4	66
127.911724	1	67
128.395595	2	67
128.879466	3	67
129.363337	4	67
129.847208	1	68
130.331079	2	68
130.81495	3	68
131.298821	4	68
131.782692	1	69
132.266563	2	69
132.750434	3	69
133.234305	4	69
133.718176	1	70
134.202047	2	70
134.685918	3	70
135.169789	4	70
135.65366	1	71
136.137531	2	71
136.621402	3	71
137.105273	4	71
137.589144	1	72
138.073015	2	72
138.556886	3	72
139.040757	4	72
139.524628	1	73
140.008499	2	73
140.49237	3	73
140.976241	4	73
141.460112	1	74
141.943983	2	74
142.427854	3	74
142.911725	4	74
143.395596	1	75
143.879467	2	75
144.363338	3	75
144.847209	4	75
145.33108	1	76
145.814951	2	76
146.298822	3	76
146.782693	4	76
147.266564	1	77
147.750435	2	77
148.234306	3	77
148.718177	4	77
149.202048	1	78
149.685919	2	78
150.16979	3	78
150.653661	4	78
151.137532	1	79
151.621403	2	79
152.105274	3	79
152.589145	4	79
153.073016	1	80
153.556887	2	80
154.040758	3	80
154.524629	4	80
155.0085	1	81
155.492371	2	81
155.976242	3	81
156.460113	4	81
156.943984	1	82
157.427855	2	82
157.911726	3	82
158.395597	4	82
158.879468	1	83
159.363339	2	83
159.84721	3	83
160.331081	4	83
160.814952	1	84
161.298823	2	84
161.782694	3	84
162.266565	4	84
162.750436	1	85
163.234307	2	85
163.718178	3	85
164.202049	4	85
164.68592	1	86
165.169791	2	86
165.653662	3	86
166.137533	4	86
166.621404	1	87
167.105275	2	87
167.589146	3	87
168.073017	4	87
168.556888	1	88
169.040759	2	88
169.52463	3	88
170.008501	4	88
170.492372	1	89
170.976243	2	89
171.460114	3	89
171.943985	4	89
172.427856	1	90
172.911727	2	90
173.395598	3	90
173.879469	4	90
174.36334	1	91
174.847211	2	91
175.331082	3	91
175.814953	4	91
176.298824	1	92
176.782695	2	92
177.266566	3	92
177.750437	4	92
178.234308	1	93
178.718179	2	93
179.20205	3	93
179.685921	4	93
180.169792	1	94
180.653663	2	94
181.137534	3	94
181.621405	4	94
182.105276	1	95
182.589147	2	95
183.073018	3	95
183.556889	4	95
184.04076	1	96
184.524631	2	96
185.008502	3	96
185.492373	4	96
185.976244	1	97
186.460115	2	97
186.943986	3	97
187.427857	4	97
187.911728	1	98
188.395599	2	98
188.87947	3	98
189.363341	4	98
189.847212	1	99
190.331083	2	99
190.814954	3	99
191.298825	4	99
191.782696	1	100
192.266567	2	100
192.750438	3	100
193.234309	4	100
193.71818	1	101
194.202051	2	101
194.685922	3	101
195.169793	4	101
195.653664	1	102
196.137535	2	102
196.621406	3	102
197.105277	4	102
197.589148	1	103
198.073019	2	103
198.55689	3	103
199.040761	4	103
199.524632	1	104
200.008503	2	104
200.492374	3	104
200.976245	4	104
201.460116	1	105
