,F-Measure,Max F-Measure,Track ID
0,0.8571428571428572,0.8571428571428572,0460_numb
1,0.5695509309967142,0.8571428571428572,0712_heartless
2,0.9619686800894856,0.9619686800894856,0355_brokenhearted
3,0.30269523151347616,0.6134686346863468,0687_getouttamyway
4,0.2568460812086874,0.645689112649465,0592_blameit
5,0.28885400313971743,0.3119266055045872,0744_immabe
6,0.23989898989898994,0.26645264847512035,0589_bestieverhad
7,0.23298731257208768,0.39999999999999997,0799_lovesexmagic
8,0.6084583901773534,0.8859198355601233,0635_daynnite
9,0.8175026680896479,0.8175026680896479,0418_inthedark
10,0.988538681948424,0.988538681948424,0636_daynnitecrookersremix
11,0.5986238532110092,0.8864027538726333,0899_sexycani
12,0.5782688766114181,0.6560327198364008,0917_spacemanties
13,0.746987951807229,0.746987951807229,0680_fixaheart
14,0.6666666666666667,0.9982758620689656,0531_whenwestandtogether
15,0.9990950226244344,0.9990950226244344,0814_mistake
16,0.3285024154589372,0.43367935409457903,0046_castlesmadeofsand
17,0.2548262548262548,0.40376850605652764,0109_geturfreakon
18,0.19461077844311375,0.5258964143426295,0270_takeovercontrol
19,0.9731543624161073,0.9731543624161073,0133_ifeellove
20,0.86,0.86,0594_bleedinglove
21,0.6695156695156695,0.6695156695156695,0608_canttellmenothing
22,0.5774436090225564,0.6122860020140987,0238_sambadejaneiro
23,0.3643461288223812,0.6308026030368763,0759_itgirljasonnevins
24,0.9931506849315068,0.9931506849315068,0763_iwasafool
25,0.600280504908836,0.8673684210526316,0546_18days
26,0.9767441860465116,0.9767441860465116,0356_californiagurls
27,0.4635603345280765,0.4635603345280765,0426_justcantgetenough
28,0.28225806451612906,0.28225806451612906,0907_skyscraper
29,0.9772191673212883,0.9772191673212883,0774_knockyoudown
30,0.9781859931113663,0.9781859931113663,0671_feedback
31,0.8273972602739725,0.8273972602739725,0382_fatherofmine
32,0.588369441277081,0.8505154639175259,0995_youfoundme
33,0.03738317757009346,0.03738317757009346,0217_pokerface
34,0.9210526315789473,0.9210526315789473,0506_takemehometonight
35,0.416867469879518,0.6231884057971014,0229_ridingonthewind
36,0.9985528219971056,0.9985528219971056,0268_supersonic
37,0.8747731397459165,0.8747731397459165,0283_thehumptydance
38,0.9973404255319148,0.9973404255319148,0793_lovegame
39,0.23170731707317074,0.6321138211382114,0454_myohmy
40,0.6272727272727272,0.9246575342465755,0026_blackandyellow
41,0.1807081807081807,0.6431501230516817,0332_alejandro
42,0.2062572421784473,0.28547990155865466,0321_wonderwall
43,0.983957219251337,0.983957219251337,0085_electricboogie
44,0.10859728506787329,0.5664652567975831,0525_venus
45,0.5343511450381679,0.5343511450381679,0548_2getherextended
46,0.955456570155902,0.955456570155902,0558_allnightlong
47,0.8330464716006885,0.8330464716006885,0580_beautiful
48,0.626839826839827,0.626839826839827,0162_lobotomy
49,0.989117291414752,0.989117291414752,0900_sexychickakon
50,0.28058727569331166,0.3711340206185567,0333_allday
51,0.7044534412955467,0.7044534412955467,0288_thewayiare
52,0.8598665395614871,0.8598665395614871,0582_beautifulday
53,0.7296898079763663,0.7296898079763663,0099_forgetyou
54,0.2762430939226519,0.3426356589147287,0787_liveyourlife
55,0.36137071651090347,0.6153846153846154,0683_foreverextendedmix
56,0.0,0.0,0207_oopsohmy
57,0.15256588072122051,0.2001943634596696,0893_say
58,0.9973649538866931,0.9973649538866931,0797_loveisgone
59,0.9724770642201834,0.9724770642201834,0075_dontcha
60,0.9819494584837546,0.9819494584837546,0314_whoomp
61,0.19921875,0.25594149908592323,0262_stash
62,0.5306122448979592,0.6287015945330295,0082_dragosteadintei
63,0.46178092986603625,0.6371191135734071,0811_miami2ibiza
64,0.9977272727272727,0.9977272727272727,0507_teenagedream
65,0.24803991446899504,0.5678657074340527,0028_blackmagic
66,0.8710503842869342,0.8710503842869342,0702_greenlight
67,0.6636363636363637,0.9965870307167236,0837_nottonight
68,0.9683470105509966,0.9683470105509966,0363_darkside
69,0.4744376278118609,0.6248294679399727,0140_impacto
70,0.8517110266159695,0.8517110266159695,0542_yougetwhatyougive
71,0.9095238095238095,0.9095238095238095,0551_accordingtoyou
72,0.8268991282689911,0.8268991282689911,0186_nearlylostyou
73,0.9502407704654894,0.9502407704654894,0859_picturesofyou
74,0.9422222222222223,0.9422222222222223,0713_heartofgoldnow
75,0.6541436464088398,0.979287489643745,0838_nowimallmessedup
76,0.09282700421940929,0.36806722689075627,0520_tonight
77,0.8868175765645807,0.8868175765645807,0710_hardjeezy
78,0.9075770191507077,0.9075770191507077,0758_itgetsbetter
79,0.7367119901112484,0.7367119901112484,0413_ifyoucouldonlysee
80,0.90302066772655,0.90302066772655,0015_babygotback
81,0.7127856701667696,0.7127856701667696,0010_andjusticeforall
82,0.9419953596287702,0.9419953596287702,0910_solo
83,0.827485380116959,0.827485380116959,0831_noair
84,0.8498098859315589,0.8498098859315589,0409_idontlikeyou
85,0.6598240469208211,0.9922822491730982,0969_webelongtogether
86,0.9461279461279462,0.9461279461279462,0708_haloradioedit
87,0.051756007393715345,0.5784313725490197,0305_wenospeakamericano
88,0.8592777085927771,0.8592777085927771,0746_imnotyourhero
89,0.9725490196078431,0.9725490196078431,0739_ikissedagirl
90,0.8908145580589254,0.8908145580589254,0534_wideawake
91,0.6041666666666667,0.6041666666666667,0155_lapdance
92,0.8857142857142857,0.8857142857142857,0964_wakingupinvegas
93,0.22022471910112362,0.28391167192429023,0311_whipmyhair
94,0.6388888888888888,0.9606986899563318,0453_mygirl
95,0.7635206786850477,0.7635206786850477,0009_americanmusic
96,0.7135506003430532,0.7135506003430532,0078_donttouchme
97,0.8040540540540542,0.8040540540540542,0772_kissmebackcrytonight
98,0.9920760697305863,0.9920760697305863,0948_thislove
99,0.7436974789915968,0.7436974789915968,0430_lastfridaynight
100,0.7173489278752436,0.7173489278752436,0556_allaroundtheworld
101,0.564294631710362,0.6294165981922761,0434_lights
102,0.676328502415459,0.676328502415459,0276_texasflood
103,0.5925058548009368,0.5925058548009368,0068_devilsisland
104,0.733490566037736,0.733490566037736,0769_killa
105,0.48970747562296857,0.48970747562296857,0055_constantmotion
106,0.8818181818181818,0.8818181818181818,0306_werunthis
107,0.8620342396777443,0.8620342396777443,0610_castle
108,0.9822485207100592,0.9822485207100592,0020_becauseofyou
109,0.615553121577218,0.9210526315789473,0666_fallin
110,0.8368080517613228,0.8368080517613228,0058_criticalacclaim
111,0.33333333333333337,0.33333333333333337,0151_kingofdancehall
112,0.9019607843137255,0.9019607843137255,0037_breakyourheart
113,0.9251700680272108,0.9251700680272108,0543_yougonnafly
114,0.6259541984732825,0.9287469287469287,0627_cowboyboots
115,0.9905482041587902,0.9905482041587902,0618_clocks
116,0.32790988735919896,0.3370981754995656,0760_iwannarock
117,0.9724137931034482,0.9724137931034482,0105_getdownonit
118,0.840834248079034,0.840834248079034,0327_youmakemefeel
119,0.6548488008342023,0.982017200938233,0886_rudeboy
120,0.6581560283687943,0.9914529914529915,0982_whoknewdos
121,0.7265415549597857,0.7265415549597857,0307_whatdoesntkillyou
122,0.6473988439306358,0.9739130434782609,0555_allaroundme
123,0.8506944444444444,0.8506944444444444,0933_teardropsonmyguitar
124,0.9575289575289576,0.9575289575289576,0802_lovestoned
125,0.9439528023598821,0.9439528023598821,0611_catchingfeelings
126,0.7861271676300579,0.7861271676300579,0686_fortheloveofadaughter
127,0.9244712990936557,0.9244712990936557,0723_hotelroomservice
128,0.4854368932038835,0.6527677929547089,0961_unfaithfulfemme
129,0.6775777414075287,0.6775777414075287,0622_clumsy
130,0.445021645021645,0.5083766608896592,0674_feelsocloseextendedmix
131,0.2749326145552561,0.38519924098671726,0786_livelikeweredying
132,0.6550598476605005,0.6550598476605005,0289_thisisexile
133,0.9979959919839679,0.9979959919839679,0574_badromanceappboyz
134,0.33073929961089493,0.6309420916162489,0843_omgalmighty
135,0.655421686746988,0.9855072463768115,0629_crush
136,0.9936708860759493,0.9936708860759493,0890_samemistakes
137,0.5862068965517242,0.8450184501845018,0974_whateveryoulike
138,0.5729729729729729,0.5729729729729729,0267_superfreak
139,0.9679487179487181,0.9679487179487181,0378_effinperfect
140,0.9819193324061195,0.9819193324061195,0857_paralyzer
141,0.938388625592417,0.938388625592417,0679_firsttime
142,0.9589843750000001,0.9589843750000001,0989_womanizer
143,0.650904033379694,0.9509906152241919,0351_blowup
144,0.4583333333333333,0.5970588235294118,0697_goodlife
145,0.32948583420776495,0.6205450733752621,0966_wakingupinvegascalvinh
146,0.9254807692307693,0.9254807692307693,0648_donttrustme
147,0.5054413542926239,0.5284888521882741,0644_dontsayaword
148,0.9047619047619048,0.9047619047619048,0243_saucyjack
149,0.6954545454545454,0.6954545454545454,0505_takeitoff
150,0.9812332439678284,0.9812332439678284,0371_downunder
151,0.9624478442280946,0.9624478442280946,0834_nosurprise
152,0.6611957796014067,0.9876543209876543,0577_battlefieldmainversion
153,0.06648936170212764,0.5742222222222223,0144_ishotthesheriff
154,0.5892018779342724,0.882249560632689,0455_nevertearusapart
155,0.9946140035906642,0.9946140035906642,0595_blonde
156,0.3989071038251366,0.46928327645051193,0452_myfirstkiss
157,0.7606177606177605,0.7606177606177605,0339_aslongasyouloveme
158,0.45301681503461927,0.6300148588410103,0364_deuces
159,0.6491969568892645,0.6491969568892645,0810_memoriesextended
160,0.2664835164835165,0.3088803088803089,0554_allalright
161,0.9757489300998574,0.9757489300998574,0747_imreal
162,0.29254571026722925,0.3881773399014778,0791_lollipop
163,0.7544097693351425,0.7544097693351425,0047_chinacatsunflower
164,0.9840098400984011,0.9840098400984011,0446_midnightcity
165,0.9618055555555555,0.9618055555555555,0852_oursong
166,0.25287356321839083,0.6494252873563219,0818_mrsaxobeatext
167,0.9462738301559792,0.9462738301559792,0132_iceicebaby
