,F-Measure,Max F-Measure,Track ID
0,0.9721913236929922,0.9721913236929922,0460_numb
1,0.0,0.6630316248636859,0712_heartless
2,0.9955654101995565,0.9955654101995565,0355_brokenhearted
3,0.9993079584775086,0.9993079584775086,0687_getouttamyway
4,1.0,1.0,0592_blameit
5,0.7167325428194993,0.7167325428194993,0744_immabe
6,0.615686274509804,0.9208211143695015,0589_bestieverhad
7,0.9974358974358974,0.9974358974358974,0799_lovesexmagic
8,0.9371196754563894,0.9371196754563894,0635_daynnite
9,1.0,1.0,0418_inthedark
10,0.9985775248933144,0.9985775248933144,0636_daynnitecrookersremix
11,0.9743589743589743,0.9743589743589743,0899_sexycani
12,0.6655791190864602,0.9987760097919216,0917_spacemanties
13,0.49478390461997024,0.49478390461997024,0680_fixaheart
14,0.9931740614334471,0.9931740614334471,0531_whenwestandtogether
15,0.6610978520286396,0.9857651245551602,0814_mistake
16,0.7923076923076923,0.7923076923076923,0046_castlesmadeofsand
17,0.6438746438746439,0.9495798319327732,0109_geturfreakon
18,0.9739884393063583,0.9739884393063583,0270_takeovercontrol
19,0.4771084337349398,0.4771084337349398,0133_ifeellove
20,0.9853300733496332,0.9853300733496332,0594_bleedinglove
21,0.9610027855153203,0.9610027855153203,0608_canttellmenothing
22,0.9762611275964391,0.9762611275964391,0238_sambadejaneiro
23,1.0,1.0,0759_itgirljasonnevins
24,0.983050847457627,0.983050847457627,0763_iwasafool
25,0.6421768707482993,0.9732510288065844,0546_18days
26,0.6620305980528511,0.9916666666666667,0356_californiagurls
27,0.8519553072625697,0.8519553072625697,0426_justcantgetenough
28,0.03689064558629777,0.06001765225066196,0907_skyscraper
29,0.9945525291828794,0.9945525291828794,0774_knockyoudown
30,0.9807474518686298,0.9807474518686298,0671_feedback
31,0.9852348993288591,0.9852348993288591,0382_fatherofmine
32,0.972972972972973,0.972972972972973,0995_youfoundme
33,0.978494623655914,0.978494623655914,0217_pokerface
34,0.9837133550488599,0.9837133550488599,0506_takemehometonight
35,0.2625550660792952,0.6540508574807806,0229_ridingonthewind
36,0.6603053435114504,0.9857549857549858,0268_supersonic
37,0.985663082437276,0.985663082437276,0283_thehumptydance
38,1.0,1.0,0793_lovegame
39,0.9719350073855244,0.9719350073855244,0454_myohmy
40,0.9623059866962306,0.9623059866962306,0026_blackandyellow
41,0.5207667731629394,0.7652582159624414,0332_alejandro
42,0.9397590361445783,0.9397590361445783,0321_wonderwall
43,0.6604215456674474,0.9894736842105264,0085_electricboogie
44,0.9921259842519685,0.9921259842519685,0525_venus
45,0.9923809523809524,0.9923809523809524,0548_2getherextended
46,0.9933628318584071,0.9933628318584071,0558_allnightlong
47,0.9630872483221478,0.9630872483221478,0580_beautiful
48,0.9599332220367279,0.9599332220367279,0162_lobotomy
49,0.9976076555023923,0.9976076555023923,0900_sexychickakon
50,0.9923954372623575,0.9923954372623575,0333_allday
51,0.9034749034749036,0.9034749034749036,0288_thewayiare
52,0.9688644688644689,0.9688644688644689,0582_beautifulday
53,0.9826086956521739,0.9826086956521739,0099_forgetyou
54,0.9624838292367399,0.9624838292367399,0787_liveyourlife
55,1.0,1.0,0683_foreverextendedmix
56,0.0,0.0,0207_oopsohmy
57,0.5053533190578158,0.7564102564102563,0893_say
58,1.0,1.0,0797_loveisgone
59,0.9578947368421054,0.9578947368421054,0075_dontcha
60,0.6462264150943395,0.9614035087719297,0314_whoomp
61,0.9870722433460077,0.9870722433460077,0262_stash
62,0.9556650246305419,0.9556650246305419,0082_dragosteadintei
63,1.0,1.0,0811_miami2ibiza
64,0.9832775919732442,0.9832775919732442,0507_teenagedream
65,0.6127659574468086,0.6261950286806883,0028_blackmagic
66,0.9830795262267343,0.9830795262267343,0702_greenlight
67,0.9909909909909909,0.9909909909909909,0837_nottonight
68,0.650231124807396,0.9655172413793104,0363_darkside
69,0.9533073929961089,0.9533073929961089,0140_impacto
70,0.9924385633270322,0.9924385633270322,0542_yougetwhatyougive
71,0.9694835680751174,0.9694835680751174,0551_accordingtoyou
72,0.9695493300852619,0.9695493300852619,0186_nearlylostyou
73,0.9765990639625586,0.9765990639625586,0859_picturesofyou
74,0.9944873208379273,0.9944873208379273,0713_heartofgoldnow
75,0.9758454106280194,0.9758454106280194,0838_nowimallmessedup
76,0.665742024965326,0.997920997920998,0520_tonight
77,0.6666666666666666,1.0,0710_hardjeezy
78,0.9893004115226337,0.9893004115226337,0758_itgetsbetter
79,0.9743589743589745,0.9743589743589745,0413_ifyoucouldonlysee
80,0.990506329113924,0.990506329113924,0015_babygotback
81,0.8245346353371987,0.8245346353371987,0010_andjusticeforall
82,0.9919261822376009,0.9919261822376009,0910_solo
83,0.955137481910275,0.955137481910275,0831_noair
84,0.9924953095684803,0.9924953095684803,0409_idontlikeyou
85,0.6569767441860465,0.9879518072289156,0969_webelongtogether
86,0.9966442953020134,0.9966442953020134,0708_haloradioedit
87,0.9415929203539822,0.9415929203539822,0305_wenospeakamericano
88,0.9849137931034483,0.9849137931034483,0746_imnotyourhero
89,0.9961190168175938,0.9961190168175938,0739_ikissedagirl
90,0.9948364888123925,0.9948364888123925,0534_wideawake
91,0.965931863727455,0.965931863727455,0155_lapdance
92,0.9798339264531436,0.9798339264531436,0964_wakingupinvegas
93,0.6391752577319588,0.9623865110246433,0311_whipmyhair
94,0.0,0.6542491268917346,0453_mygirl
95,0.8397565922920893,0.8397565922920893,0009_americanmusic
96,0.8613861386138614,0.8613861386138614,0078_donttouchme
97,1.0,1.0,0772_kissmebackcrytonight
98,0.9827315541601255,0.9827315541601255,0948_thislove
99,0.6601398601398601,0.9874476987447699,0430_lastfridaynight
100,0.9835748792270532,0.9835748792270532,0556_allaroundtheworld
101,0.996415770609319,0.996415770609319,0434_lights
102,0.6457142857142857,0.939297124600639,0276_texasflood
103,0.9197674418604651,0.9197674418604651,0068_devilsisland
104,0.9776733254994124,0.9776733254994124,0769_killa
105,0.9326884320838371,0.9326884320838371,0055_constantmotion
106,0.973568281938326,0.973568281938326,0306_werunthis
107,0.9763313609467456,0.9763313609467456,0610_castle
108,0.6439393939393939,0.9497206703910615,0020_becauseofyou
109,0.6182212581344902,0.9238249594813613,0666_fallin
110,0.6153846153846154,0.8873038516405136,0058_criticalacclaim
111,0.9597855227882036,0.9597855227882036,0151_kingofdancehall
112,0.9233791748526523,0.9233791748526523,0037_breakyourheart
113,0.9592169657422512,0.9592169657422512,0543_yougonnafly
114,0.9854604200323103,0.9854604200323103,0627_cowboyboots
115,0.9860205032618826,0.9860205032618826,0618_clocks
116,0.9929676511954993,0.9929676511954993,0760_iwannarock
117,0.9570957095709571,0.9570957095709571,0105_getdownonit
118,0.6233766233766234,0.9290322580645162,0327_youmakemefeel
119,0.9968944099378882,0.9968944099378882,0886_rudeboy
120,0.9885057471264368,0.9885057471264368,0982_whoknewdos
121,0.9841688654353562,0.9841688654353562,0307_whatdoesntkillyou
