,F-Measure,Max F-Measure,Track ID
0,0.9398663697104678,0.9398663697104678,0460_numb
1,0.6666666666666666,0.9959116925592805,0712_heartless
2,0.9966703662597115,0.9966703662597115,0355_brokenhearted
3,0.9993079584775086,0.9993079584775086,0687_getouttamyway
4,1.0,1.0,0592_blameit
5,0.9800995024875622,0.9800995024875622,0744_immabe
6,0.8734693877551021,0.8734693877551021,0589_bestieverhad
7,0.993581514762516,0.993581514762516,0799_lovesexmagic
8,0.5840938722294655,0.8897715988083416,0635_daynnite
9,1.0,1.0,0418_inthedark
10,0.9985775248933144,0.9985775248933144,0636_daynnitecrookersremix
11,0.662870159453303,0.9931506849315068,0899_sexycani
12,0.9987760097919217,0.9987760097919217,0917_spacemanties
13,0.8328008519701812,0.8328008519701812,0680_fixaheart
14,0.9931740614334471,0.9931740614334471,0531_whenwestandtogether
15,0.9839857651245552,0.9839857651245552,0814_mistake
16,0.8571428571428571,0.8571428571428571,0046_castlesmadeofsand
17,0.6217331499312242,0.9474789915966386,0109_geturfreakon
18,0.975397973950796,0.975397973950796,0270_takeovercontrol
19,0.9606299212598425,0.9606299212598425,0133_ifeellove
20,0.988984088127295,0.988984088127295,0594_bleedinglove
21,0.9721448467966574,0.9721448467966574,0608_canttellmenothing
22,0.9777117384843982,0.9777117384843982,0238_sambadejaneiro
23,1.0,1.0,0759_itgirljasonnevins
24,0.983050847457627,0.983050847457627,0763_iwasafool
25,0.6403269754768393,0.9701338825952626,0546_18days
26,0.975103734439834,0.975103734439834,0356_californiagurls
27,0.9893048128342247,0.9893048128342247,0426_justcantgetenough
28,0.1,0.1,0907_skyscraper
29,0.9945525291828794,0.9945525291828794,0774_knockyoudown
30,0.9807474518686298,0.9807474518686298,0671_feedback
31,0.9852348993288591,0.9852348993288591,0382_fatherofmine
32,0.711276332094176,0.8903107861060329,0995_youfoundme
33,0.978494623655914,0.978494623655914,0217_pokerface
34,0.9837133550488599,0.9837133550488599,0506_takemehometonight
35,0.27738515901060073,0.6587677725118484,0229_ridingonthewind
36,0.9871611982881597,0.9871611982881597,0268_supersonic
37,0.9874326750448834,0.9874326750448834,0283_thehumptydance
38,1.0,1.0,0793_lovegame
39,0.9733727810650887,0.9733727810650887,0454_myohmy
40,0.6391752577319588,0.9675977653631285,0026_blackandyellow
41,0.9468713105076741,0.9468713105076741,0332_alejandro
42,0.9358288770053476,0.9358288770053476,0321_wonderwall
43,0.9929824561403509,0.9929824561403509,0085_electricboogie
44,0.9921259842519685,0.9921259842519685,0525_venus
45,0.9847619047619047,0.9847619047619047,0548_2getherextended
46,0.9933628318584071,0.9933628318584071,0558_allnightlong
47,0.9613445378151259,0.9613445378151259,0580_beautiful
48,0.9723849372384937,0.9723849372384937,0162_lobotomy
49,0.9988023952095809,0.9988023952095809,0900_sexychickakon
50,0.683311432325887,0.9598432908912831,0333_allday
51,0.9382239382239382,0.9382239382239382,0288_thewayiare
52,0.9074243813015582,0.9074243813015582,0582_beautifulday
53,0.9840348330914369,0.9840348330914369,0099_forgetyou
54,0.6453839516824849,0.9650259067357513,0787_liveyourlife
55,1.0,1.0,0683_foreverextendedmix
56,0.06498194945848375,0.09589041095890412,0207_oopsohmy
57,0.6009615384615384,0.6614035087719299,0893_say
58,1.0,1.0,0797_loveisgone
59,0.9578947368421054,0.9578947368421054,0075_dontcha
60,0.9754385964912281,0.9754385964912281,0314_whoomp
61,0.9081779053084649,0.9081779053084649,0262_stash
62,0.957236842105263,0.957236842105263,0082_dragosteadintei
63,1.0,1.0,0811_miami2ibiza
64,0.9832775919732442,0.9832775919732442,0507_teenagedream
65,0.5119305856832972,0.6508474576271186,0028_blackmagic
66,0.9830795262267343,0.9830795262267343,0702_greenlight
67,0.9909909909909909,0.9909909909909909,0837_nottonight
68,0.9895953757225433,0.9895953757225433,0363_darkside
69,0.95703125,0.95703125,0140_impacto
70,0.9924385633270322,0.9924385633270322,0542_yougetwhatyougive
71,0.9694835680751174,0.9694835680751174,0551_accordingtoyou
72,0.8549946294307197,0.8549946294307197,0186_nearlylostyou
73,0.978125,0.978125,0859_picturesofyou
74,0.9944873208379273,0.9944873208379273,0713_heartofgoldnow
75,0.641949152542373,0.9711075441412521,0838_nowimallmessedup
76,0.997920997920998,0.997920997920998,0520_tonight
77,0.6666666666666666,0.99933818663137,0710_hardjeezy
78,0.980263157894737,0.980263157894737,0758_itgetsbetter
79,0.9768009768009768,0.9768009768009768,0413_ifyoucouldonlysee
80,0.990506329113924,0.990506329113924,0015_babygotback
81,0.986709886547812,0.986709886547812,0010_andjusticeforall
82,0.9688581314878892,0.9688581314878892,0910_solo
83,0.7471526195899773,0.8426229508196722,0831_noair
84,0.9924953095684803,0.9924953095684803,0409_idontlikeyou
85,0.6569767441860465,0.9879518072289156,0969_webelongtogether
86,0.9983193277310924,0.9983193277310924,0708_haloradioedit
87,0.9397163120567376,0.9397163120567376,0305_wenospeakamericano
88,0.9849137931034483,0.9849137931034483,0746_imnotyourhero
89,0.9974093264248705,0.9974093264248705,0739_ikissedagirl
90,0.9948364888123925,0.9948364888123925,0534_wideawake
91,0.9698189134808853,0.9698189134808853,0155_lapdance
92,0.9809976247030879,0.9809976247030879,0964_wakingupinvegas
93,0.6380789022298456,0.9611398963730571,0311_whipmyhair
94,0.6460481099656358,0.975736568457539,0453_mygirl
95,0.9210526315789473,0.9210526315789473,0009_americanmusic
96,0.8599670510708403,0.8599670510708403,0078_donttouchme
97,1.0,1.0,0772_kissmebackcrytonight
98,0.9827315541601255,0.9827315541601255,0948_thislove
99,0.9698231009365245,0.9698231009365245,0430_lastfridaynight
100,0.9816425120772947,0.9816425120772947,0556_allaroundtheworld
101,0.996415770609319,0.996415770609319,0434_lights
102,0.9753218884120171,0.9753218884120171,0276_texasflood
103,0.9624776652769506,0.9624776652769506,0068_devilsisland
104,0.9682726204465334,0.9682726204465334,0769_killa
105,0.9274778404512489,0.9274778404512489,0055_constantmotion
106,0.9714285714285714,0.9714285714285714,0306_werunthis
107,0.9409448818897638,0.9409448818897638,0610_castle
108,0.9442896935933147,0.9442896935933147,0020_becauseofyou
109,0.6282608695652173,0.9398373983739837,0666_fallin
110,0.9794419970631424,0.9794419970631424,0058_criticalacclaim
111,0.9649595687331537,0.9649595687331537,0151_kingofdancehall
112,0.9233791748526523,0.9233791748526523,0037_breakyourheart
113,0.9639344262295083,0.9639344262295083,0543_yougonnafly
114,0.6502145922746781,0.9789644012944985,0627_cowboyboots
115,0.9860205032618826,0.9860205032618826,0618_clocks
116,0.9929676511954993,0.9929676511954993,0760_iwannarock
117,0.9555189456342669,0.9555189456342669,0105_getdownonit
118,0.9806034482758621,0.9806034482758621,0327_youmakemefeel
119,0.6645962732919255,0.9968895800933125,0886_rudeboy
120,0.9884816753926702,0.9884816753926702,0982_whoknewdos
121,0.9841688654353562,0.9841688654353562,0307_whatdoesntkillyou
122,0.9747368421052631,0.9747368421052631,0555_allaroundme
123,0.9846678023850085,0.9846678023850085,0933_teardropsonmyguitar
124,0.9942307692307691,0.9942307692307691,0802_lovestoned
125,0.9897209985315712,0.9897209985315712,0611_catchingfeelings
126,0.8195991091314032,0.8195991091314032,0686_fortheloveofadaughter
127,0.9989949748743718,0.9989949748743718,0723_hotelroomservice
128,0.9957173447537473,0.9957173447537473,0961_unfaithfulfemme
129,1.0,1.0,0622_clumsy
130,0.9566003616636528,0.9566003616636528,0674_feelsocloseextendedmix
131,0.9873817034700315,0.9873817034700315,0786_livelikeweredying
132,0.9439655172413793,0.9439655172413793,0289_thisisexile
133,0.9960159362549801,0.9960159362549801,0574_badromanceappboyz
134,0.9974193548387097,0.9974193548387097,0843_omgalmighty
135,0.7862266857962698,0.8444902162718847,0629_crush
136,0.987538940809969,0.987538940809969,0890_samemistakes
137,0.6318347509113001,0.9406392694063928,0974_whateveryoulike
138,0.678082191780822,0.678082191780822,0267_superfreak
139,0.9874213836477987,0.9874213836477987,0378_effinperfect
140,0.9972375690607734,0.9972375690607734,0857_paralyzer
141,0.9826589595375723,0.9826589595375723,0679_firsttime
142,0.9980544747081712,0.9980544747081712,0989_womanizer
143,0.9938144329896906,0.9938144329896906,0351_blowup
144,0.9782135076252724,0.9782135076252724,0697_goodlife
145,0.9623430962343096,0.9623430962343096,0966_wakingupinvegascalvinh
146,1.0,1.0,0648_donttrustme
147,0.7585365853658538,0.7585365853658538,0644_dontsayaword
148,0.9242819843342037,0.9242819843342037,0243_saucyjack
149,0.9988674971687429,0.9988674971687429,0505_takeitoff
150,0.979002624671916,0.979002624671916,0371_downunder
151,0.9512516469038209,0.9512516469038209,0834_nosurprise
152,0.6573426573426574,0.9885864793678666,0577_battlefieldmainversion
153,0.6795580110497237,0.9485949280328992,0144_ishotthesheriff
154,0.9732065687121867,0.9732065687121867,0455_nevertearusapart
155,0.9058441558441559,0.9058441558441559,0595_blonde
156,0.9988674971687429,0.9988674971687429,0452_myfirstkiss
157,0.6489226869455007,0.9770992366412214,0339_aslongasyouloveme
158,0.9837037037037037,0.9837037037037037,0364_deuces
159,1.0,1.0,0810_memoriesextended
160,0.9665071770334929,0.9665071770334929,0554_allalright
161,0.9815602836879433,0.9815602836879433,0747_imreal
162,0.6666666666666666,0.9991796554552912,0791_lollipop
163,0.9852744310575635,0.9852744310575635,0047_chinacatsunflower
164,0.975669099756691,0.975669099756691,0446_midnightcity
165,0.9811965811965813,0.9811965811965813,0852_oursong
166,1.0,1.0,0818_mrsaxobeatext
167,0.9658703071672354,0.9658703071672354,0132_iceicebaby
168,0.9889415481832544,0.9889415481832544,0325_ymca
169,0.9671361502347418,0.9671361502347418,0513_thetime
170,0.6923076923076924,0.6923076923076924,0101_galang
171,0.9602577873254564,0.9602577873254564,0448_mine
172,0.9423076923076923,0.9423076923076923,0249_sensualseduction
173,0.9651972157772621,0.9651972157772621,0892_saveyoutonight
174,0.9696969696969697,0.9696969696969697,0367_dontdreamitsover
175,1.0,1.0,0918_starstrukk
176,0.8743781094527363,0.8743781094527363,0929_takeovercontrolext
177,0.9068702290076336,0.9068702290076336,0701_gottabeyou
178,0.6650602409638554,0.9972850678733033,0751_inlovewithagirl
179,0.9363507779349364,0.9363507779349364,0424_justadream
180,0.9620637329286797,0.9620637329286797,0032_boomboompow
181,0.63042071197411,0.710172744721689,0100_futureperfecttense
182,0.6469465648854962,0.9727403156384504,0457_nothing
183,0.7854491462509279,0.7854491462509279,0613_celebrationbennybenassi
