,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
0,0.6083659238943623,1.5999999999999979,1.5999999999999979,2.150000000000002,2.150000000000002,0.3,0.3,0.3,0.7,0.7,0.7,0.125,0.125,0.125,0.625,0.625,0.625,0.3,0.7000000000000001,0.125,0.625,0.6805126657224454,0.7639938351857102,0.6134782483562314,0.6379369277202691,0.5861247179859911,0.6997975830218526,0001,0001_12step
1,0.6129915013476286,0.75,4.300000000000001,0.75,4.300000000000001,0.380952380952381,0.5,0.3076923076923077,0.4761904761904762,0.625,0.38461538461538464,0.3529411764705882,0.5,0.2727272727272727,0.4705882352941177,0.6666666666666666,0.36363636363636365,0.4320305175702324,0.5400381469627906,0.4133025442249804,0.5510700589666406,0.4330623183541868,0.7278405425523117,0.3082285627824742,0.32976802366892516,0.2300174160747097,0.5822848474847513,0003,0003_6foot7foot
2,0.6083659238943623,1.6499999999999986,1.6499999999999986,2.899999999999997,2.899999999999997,0.3,0.3,0.3,0.6,0.6,0.6,0.125,0.125,0.125,0.5,0.5,0.5,0.3,0.6,0.125,0.5,0.6790696648138171,0.8458869203724275,0.567210209200137,0.7019319253104406,0.621201100423699,0.8067805097924482,0004,0004_abc
3,0.6322909196854869,0.700000000000017,0.7000000000000028,0.700000000000017,0.7000000000000028,0.41666666666666663,0.38461538461538464,0.45454545454545453,0.8333333333333333,0.7692307692307693,0.9090909090909091,0.39999999999999997,0.36363636363636365,0.4444444444444444,0.9,0.8181818181818182,1.0,0.4001101770017485,0.800220354003497,0.3810773047420799,0.8574239356696798,0.6580097167190043,0.7128382440032238,0.6110131486040343,0.7024491349759915,0.6791242628239793,0.727433202511977,0005,0005_again
4,0.5999868966455678,1.1500000000000021,0.5999999999999943,1.4499999999999957,1.1000000000000014,0.28571428571428575,0.25,0.3333333333333333,0.8571428571428571,0.75,1.0,0.11764705882352941,0.1,0.14285714285714285,0.8235294117647058,0.7,1.0,0.2667891080412042,0.8003673241236126,0.108168485123191,0.757179395862337,0.6085185726192419,0.49025732971743746,0.8019726579640969,0.610479396656381,0.7393826790520961,0.5198493490016335,0006,0006_aint2proud2beg
5,0.5816771095230489,0.9000000000000057,2.8000000000000114,0.9000000000000057,5.699999999999989,0.24999999999999994,0.2727272727272727,0.23076923076923078,0.5833333333333334,0.6363636363636364,0.5384615384615384,0.19999999999999998,0.2222222222222222,0.18181818181818182,0.5,0.5555555555555556,0.45454545454545453,0.26079150729841544,0.608513517029636,0.21045006456489562,0.526125161412239,0.39417788070351123,0.42073610680576784,0.37077345880491147,0.4595726015677578,0.4258888647808239,0.499042056301496,0008,0008_america
6,0.642924946040056,1.100000000000005,1.100000000000005,1.100000000000005,1.100000000000005,0.3,0.3,0.3,0.7,0.7,0.7,0.25,0.25,0.25,0.75,0.75,0.75,0.3,0.7000000000000001,0.25,0.75,0.46799396865770804,0.5314410664482047,0.41808062211670377,0.5207190419400848,0.47277754234221014,0.5794806563702417,0009,0009_americanmusic
7,0.43384196819900533,9.0,1.0,9.699999999999989,1.0,0.18181818181818182,0.13793103448275862,0.26666666666666666,0.5909090909090909,0.4482758620689655,0.8666666666666667,0.15,0.1111111111111111,0.23076923076923078,0.6,0.4444444444444444,0.9230769230769231,0.15701110262585913,0.5102860835340421,0.12779059834508433,0.5111623933803373,0.4325736564688672,0.32124088216931546,0.6620056005339369,0.5620777702565717,0.7270565484530486,0.458123474929922,0010,0010_andjusticeforall
8,0.5999868966455678,3.3499999999999943,3.0,3.3499999999999943,3.0,0.2608695652173913,0.25,0.2727272727272727,0.5217391304347826,0.5,0.5454545454545454,0.2105263157894737,0.2,0.2222222222222222,0.5263157894736842,0.5,0.5555555555555556,0.2553565514254414,0.5107131028508828,0.2051644201541343,0.5129110503853357,0.43746579995960266,0.3359597874017636,0.6268652200111038,0.5360977069813762,0.667031765934006,0.44813222452447843,0011,0011_areyouexperienced
9,0.6686207445282802,2.450000000000003,3.4000000000000057,4.149999999999999,4.8999999999999915,0.35294117647058826,0.375,0.3333333333333333,0.47058823529411764,0.5,0.4444444444444444,0.15384615384615383,0.16666666666666666,0.14285714285714285,0.30769230769230765,0.3333333333333333,0.2857142857142857,0.3635605208748957,0.4847473611665276,0.15995595346387706,0.3199119069277541,0.41370915950196196,0.612064191127457,0.3124513276134109,0.27852039869700207,0.1984355614254265,0.46698786238119416,0012,0012_aroundtheworld
